rank	gene	y_prob_max	p95_flag	bestF1_flag	clinvar_plp_flag	tier	P95_thr	BestF1_thr
435	ERCC1	0.999508	1	1	0	T1	0.150044	0.424311
436	GINS1	0.999508	1	1	0	T1	0.150044	0.424311
437	GUCD1	0.999508	1	1	0	T1	0.150044	0.424311
438	NOTCH3	0.999508	1	1	0	T1	0.150044	0.424311
439	OSBP2	0.999508	1	1	0	T1	0.150044	0.424311
440	PICK1	0.999508	1	1	0	T1	0.150044	0.424311
441	PSMA7	0.999508	1	1	0	T1	0.150044	0.424311
442	PTPRA	0.999508	1	1	0	T1	0.150044	0.424311
443	RPS5	0.999508	1	1	0	T1	0.150044	0.424311
444	SLC4A11	0.999508	1	1	0	T1	0.150044	0.424311
445	SPECC1L	0.999508	1	1	0	T1	0.150044	0.424311
446	WDR7	0.999508	1	1	0	T1	0.150044	0.424311
447	ZNF521	0.999508	1	1	0	T1	0.150044	0.424311
448	APP	0.999507	1	1	0	T1	0.150044	0.424311
449	ATP9A	0.999507	1	1	0	T1	0.150044	0.424311
450	BCKDHA	0.999507	1	1	0	T1	0.150044	0.424311
451	CEP76	0.999507	1	1	0	T1	0.150044	0.424311
452	DAPK3	0.999507	1	1	0	T1	0.150044	0.424311
453	DHDH	0.999507	1	1	0	T1	0.150044	0.424311
454	ENSG00000255730	0.999507	1	1	0	T1	0.150044	0.424311
455	GPI	0.999507	1	1	0	T1	0.150044	0.424311
456	HIC2	0.999507	1	1	0	T1	0.150044	0.424311
457	ILF3	0.999507	1	1	0	T1	0.150044	0.424311
458	KEAP1	0.999507	1	1	0	T1	0.150044	0.424311
459	MALT1	0.999507	1	1	0	T1	0.150044	0.424311
460	MAP4K1	0.999507	1	1	0	T1	0.150044	0.424311
461	MAPK1	0.999507	1	1	0	T1	0.150044	0.424311
462	MAU2	0.999507	1	1	0	T1	0.150044	0.424311
463	MCM3AP	0.999507	1	1	0	T1	0.150044	0.424311
464	MED16	0.999507	1	1	1	T1	0.150044	0.424311
465	MYO5B	0.999507	1	1	0	T1	0.150044	0.424311
466	SERPIND1	0.999507	1	1	0	T1	0.150044	0.424311
467	SLC13A5	0.999507	1	1	0	T1	0.150044	0.424311
468	SLC35C2	0.999507	1	1	0	T1	0.150044	0.424311
469	SLC44A2	0.999507	1	1	0	T1	0.150044	0.424311
470	TEAD2	0.999507	1	1	0	T1	0.150044	0.424311
471	TFIP11	0.999507	1	1	0	T1	0.150044	0.424311
472	TIMM21	0.999507	1	1	0	T1	0.150044	0.424311
473	TNNI3	0.999507	1	1	0	T1	0.150044	0.424311
474	TOP1	0.999507	1	1	0	T1	0.150044	0.424311
475	TRIM37	0.999507	1	1	0	T1	0.150044	0.424311
476	ZNF236	0.999507	1	1	0	T1	0.150044	0.424311
477	ANKRD27	0.999506	1	1	0	T1	0.150044	0.424311
478	KAT14	0.999506	1	1	0	T1	0.150044	0.424311
479	NOP56	0.999506	1	1	0	T1	0.150044	0.424311
480	PCNT	0.999506	1	1	0	T1	0.150044	0.424311
481	PHACTR3	0.999506	1	1	0	T1	0.150044	0.424311
482	PISD	0.999506	1	1	0	T1	0.150044	0.424311
483	POLR2F	0.999506	1	1	0	T1	0.150044	0.424311
484	RNF157	0.999506	1	1	0	T1	0.150044	0.424311
485	RNF213	0.999506	1	1	0	T1	0.150044	0.424311
486	RNF24	0.999506	1	1	0	T1	0.150044	0.424311
487	SLC12A5	0.999506	1	1	0	T1	0.150044	0.424311
488	STRN4	0.999506	1	1	0	T1	0.150044	0.424311
489	SUPT5H	0.999506	1	1	0	T1	0.150044	0.424311
490	TRABD	0.999506	1	1	0	T1	0.150044	0.424311
491	TRPV3	0.999506	1	1	1	T1	0.150044	0.424311
492	ZNF217	0.999506	1	1	0	T1	0.150044	0.424311
493	BCR	0.999505	1	1	0	T1	0.150044	0.424311
494	DBP	0.999505	1	1	0	T1	0.150044	0.424311
495	DHX34	0.999505	1	1	0	T1	0.150044	0.424311
496	HELZ	0.999505	1	1	0	T1	0.150044	0.424311
497	HOOK2	0.999505	1	1	1	T1	0.150044	0.424311
498	MPPE1	0.999505	1	1	0	T1	0.150044	0.424311
499	PARD6B	0.999505	1	1	0	T1	0.150044	0.424311
500	RANGAP1	0.999505	1	1	0	T1	0.150044	0.424311
501	RBFOX2	0.999505	1	1	0	T1	0.150044	0.424311
502	RTF2	0.999505	1	1	0	T1	0.150044	0.424311
503	SPATA2	0.999505	1	1	0	T1	0.150044	0.424311
504	ADA	0.999504	1	1	0	T1	0.150044	0.424311
505	APC2	0.999504	1	1	1	T1	0.150044	0.424311
506	CNP	0.999504	1	1	0	T1	0.150044	0.424311
507	DYNLRB1	0.999504	1	1	0	T1	0.150044	0.424311
508	HM13	0.999504	1	1	0	T1	0.150044	0.424311
509	PGPEP1	0.999504	1	1	0	T1	0.150044	0.424311
510	PIAS2	0.999504	1	1	0	T1	0.150044	0.424311
511	POLR3H	0.999504	1	1	0	T1	0.150044	0.424311
512	RPL3	0.999504	1	1	0	T1	0.150044	0.424311
513	RPRD1B	0.999504	1	1	0	T1	0.150044	0.424311
514	SETD4	0.999504	1	1	0	T1	0.150044	0.424311
515	SMAD7	0.999504	1	1	0	T1	0.150044	0.424311
516	SMG9	0.999504	1	1	0	T1	0.150044	0.424311
517	ZMYND8	0.999504	1	1	0	T1	0.150044	0.424311
518	ZNF341	0.999504	1	1	0	T1	0.150044	0.424311
519	AKAP8L	0.999503	1	1	0	T1	0.150044	0.424311
520	ARFGAP1	0.999503	1	1	0	T1	0.150044	0.424311
521	ARHGEF1	0.999503	1	1	0	T1	0.150044	0.424311
522	ATP6V1E1	0.999503	1	1	0	T1	0.150044	0.424311
523	CHERP	0.999503	1	1	0	T1	0.150044	0.424311
524	CXADR	0.999503	1	1	0	T1	0.150044	0.424311
525	DMC1	0.999503	1	1	0	T1	0.150044	0.424311
526	ENSG00000267261	0.999503	1	1	0	T1	0.150044	0.424311
527	HDAC5	0.999503	1	1	1	T1	0.150044	0.424311
528	ITGB4	0.999503	1	1	0	T1	0.150044	0.424311
529	ITPKC	0.999503	1	1	0	T1	0.150044	0.424311
530	MBOAT7	0.999503	1	1	0	T1	0.150044	0.424311
531	MPPED1	0.999503	1	1	0	T1	0.150044	0.424311
532	MRTFA	0.999503	1	1	0	T1	0.150044	0.424311
533	PPP1R13L	0.999503	1	1	0	T1	0.150044	0.424311
534	PSMD8	0.999503	1	1	0	T1	0.150044	0.424311
535	RAB5C	0.999503	1	1	0	T1	0.150044	0.424311
536	RBCK1	0.999503	1	1	1	T1	0.150044	0.424311
537	RELCH	0.999503	1	1	0	T1	0.150044	0.424311
538	RPS11	0.999503	1	1	0	T1	0.150044	0.424311
539	SMC1B	0.999503	1	1	0	T1	0.150044	0.424311
540	SMTN	0.999503	1	1	0	T1	0.150044	0.424311
541	STXBP2	0.999503	1	1	0	T1	0.150044	0.424311
542	SYCP2	0.999503	1	1	0	T1	0.150044	0.424311
543	TANC2	0.999503	1	1	0	T1	0.150044	0.424311
544	TRAPPC10	0.999503	1	1	0	T1	0.150044	0.424311
545	TSHZ2	0.999503	1	1	0	T1	0.150044	0.424311
546	ZNF407	0.999503	1	1	0	T1	0.150044	0.424311
547	ABCG1	0.999502	1	1	0	T1	0.150044	0.424311
548	BFSP1	0.999502	1	1	0	T1	0.150044	0.424311
549	CPNE1	0.999502	1	1	0	T1	0.150044	0.424311
550	FCHO1	0.999502	1	1	0	T1	0.150044	0.424311
551	G6PC3	0.999502	1	1	0	T1	0.150044	0.424311
552	GET3	0.999502	1	1	0	T1	0.150044	0.424311
553	PDXK	0.999502	1	1	0	T1	0.150044	0.424311
554	SKOR2	0.999502	1	1	0	T1	0.150044	0.424311
555	SNRPD1	0.999502	1	1	0	T1	0.150044	0.424311
556	C19orf44	0.999501	1	1	0	T1	0.150044	0.424311
557	EDEM2	0.999501	1	1	0	T1	0.150044	0.424311
558	ERGIC3	0.999501	1	1	0	T1	0.150044	0.424311
559	MYL9	0.999501	1	1	0	T1	0.150044	0.424311
560	SCUBE1	0.999501	1	1	0	T1	0.150044	0.424311
561	SLC19A1	0.999501	1	1	0	T1	0.150044	0.424311
562	SNRNP70	0.999501	1	1	0	T1	0.150044	0.424311
563	SNU13	0.999501	1	1	0	T1	0.150044	0.424311
564	SYT3	0.999501	1	1	0	T1	0.150044	0.424311
565	TMED1	0.999501	1	1	0	T1	0.150044	0.424311
566	TRMT1	0.999501	1	1	0	T1	0.150044	0.424311
567	TTI1	0.999501	1	1	0	T1	0.150044	0.424311
568	ZBTB21	0.999501	1	1	0	T1	0.150044	0.424311
569	CCDC61	0.999500	1	1	0	T1	0.150044	0.424311
570	CLASRP	0.999500	1	1	0	T1	0.150044	0.424311
571	EPB41L1	0.999500	1	1	0	T1	0.150044	0.424311
572	ETFB	0.999500	1	1	0	T1	0.150044	0.424311
573	EYA2	0.999500	1	1	0	T1	0.150044	0.424311
574	MARK4	0.999500	1	1	0	T1	0.150044	0.424311
575	MKS1	0.999500	1	1	0	T1	0.150044	0.424311
576	PACSIN2	0.999500	1	1	0	T1	0.150044	0.424311
577	PEPD	0.999500	1	1	0	T1	0.150044	0.424311
578	PPP1R12C	0.999500	1	1	0	T1	0.150044	0.424311
579	PTPRT	0.999500	1	1	0	T1	0.150044	0.424311
580	RPL17	0.999500	1	1	0	T1	0.150044	0.424311
581	RPL17-C18orf32	0.999500	1	1	0	T1	0.150044	0.424311
582	SLC52A3	0.999500	1	1	0	T1	0.150044	0.424311
583	TTLL9	0.999500	1	1	0	T1	0.150044	0.424311
584	UBASH3A	0.999500	1	1	0	T1	0.150044	0.424311
585	ZBED4	0.999500	1	1	0	T1	0.150044	0.424311
586	CC2D1A	0.999499	1	1	0	T1	0.150044	0.424311
587	GDF5	0.999499	1	1	0	T1	0.150044	0.424311
588	GGT7	0.999499	1	1	0	T1	0.150044	0.424311
589	KCNN1	0.999499	1	1	0	T1	0.150044	0.424311
590	KLK10	0.999499	1	1	0	T1	0.150044	0.424311
591	MYT1	0.999499	1	1	0	T1	0.150044	0.424311
592	PAF1	0.999499	1	1	0	T1	0.150044	0.424311
593	TBC1D20	0.999499	1	1	0	T1	0.150044	0.424311
594	TGFB1	0.999499	1	1	0	T1	0.150044	0.424311
595	VAPA	0.999499	1	1	0	T1	0.150044	0.424311
596	ARMC6	0.999498	1	1	0	T1	0.150044	0.424311
597	ATP1A3	0.999498	1	1	0	T1	0.150044	0.424311
598	C19orf25	0.999498	1	1	0	T1	0.150044	0.424311
599	CACNG7	0.999498	1	1	0	T1	0.150044	0.424311
600	DENND1C	0.999498	1	1	0	T1	0.150044	0.424311
601	DNAH9	0.999498	1	1	1	T1	0.150044	0.424311
602	EHD2	0.999498	1	1	0	T1	0.150044	0.424311
603	EPB41L3	0.999498	1	1	0	T1	0.150044	0.424311
604	FLRT3	0.999498	1	1	0	T1	0.150044	0.424311
605	HNRNPUL1	0.999498	1	1	0	T1	0.150044	0.424311
606	JUP	0.999498	1	1	0	T1	0.150044	0.424311
607	KDSR	0.999498	1	1	0	T1	0.150044	0.424311
608	MYBL2	0.999498	1	1	0	T1	0.150044	0.424311
609	PPFIA3	0.999498	1	1	0	T1	0.150044	0.424311
610	PYCR1	0.999498	1	1	0	T1	0.150044	0.424311
611	TMPRSS6	0.999498	1	1	0	T1	0.150044	0.424311
612	USP16	0.999498	1	1	0	T1	0.150044	0.424311
613	ACTN4	0.999497	1	1	0	T1	0.150044	0.424311
614	APLP1	0.999497	1	1	0	T1	0.150044	0.424311
615	CDS2	0.999497	1	1	0	T1	0.150044	0.424311
616	CIC	0.999497	1	1	0	T1	0.150044	0.424311
617	FHOD3	0.999497	1	1	0	T1	0.150044	0.424311
618	MAPK12	0.999497	1	1	0	T1	0.150044	0.424311
619	MYH14	0.999497	1	1	0	T1	0.150044	0.424311
620	N6AMT1	0.999497	1	1	0	T1	0.150044	0.424311
621	NHERF1	0.999497	1	1	0	T1	0.150044	0.424311
622	NUP50	0.999497	1	1	0	T1	0.150044	0.424311
623	PLA2G6	0.999497	1	1	0	T1	0.150044	0.424311
624	PLPP2	0.999497	1	1	0	T1	0.150044	0.424311
625	POLI	0.999497	1	1	0	T1	0.150044	0.424311
626	RAI1	0.999497	1	1	0	T1	0.150044	0.424311
627	SEMA6B	0.999497	1	1	0	T1	0.150044	0.424311
628	SOCS6	0.999497	1	1	0	T1	0.150044	0.424311
629	TBX4	0.999497	1	1	0	T1	0.150044	0.424311
630	TRAF4	0.999497	1	1	0	T1	0.150044	0.424311
631	USP14	0.999497	1	1	0	T1	0.150044	0.424311
632	WDR18	0.999497	1	1	0	T1	0.150044	0.424311
633	CAPNS1	0.999496	1	1	0	T1	0.150044	0.424311
634	CRTC1	0.999496	1	1	0	T1	0.150044	0.424311
635	EEF1A2	0.999496	1	1	0	T1	0.150044	0.424311
636	ENSG00000249590	0.999496	1	1	0	T1	0.150044	0.424311
637	HMGXB4	0.999496	1	1	0	T1	0.150044	0.424311
638	KANK2	0.999496	1	1	0	T1	0.150044	0.424311
639	LSM14A	0.999496	1	1	0	T1	0.150044	0.424311
640	MED24	0.999496	1	1	0	T1	0.150044	0.424311
641	OLFM2	0.999496	1	1	0	T1	0.150044	0.424311
642	RTTN	0.999496	1	1	0	T1	0.150044	0.424311
643	SALL4	0.999496	1	1	0	T1	0.150044	0.424311
644	SEC14L2	0.999496	1	1	0	T1	0.150044	0.424311
645	SEC14L3	0.999496	1	1	0	T1	0.150044	0.424311
646	URI1	0.999496	1	1	0	T1	0.150044	0.424311
647	CTSZ	0.999495	1	1	0	T1	0.150044	0.424311
648	LPAR2	0.999495	1	1	0	T1	0.150044	0.424311
649	ODAD3	0.999495	1	1	0	T1	0.150044	0.424311
650	POFUT2	0.999495	1	1	0	T1	0.150044	0.424311
651	RAD23A	0.999495	1	1	0	T1	0.150044	0.424311
652	RPS15	0.999495	1	1	0	T1	0.150044	0.424311
653	SPO11	0.999495	1	1	0	T1	0.150044	0.424311
654	TNNT1	0.999495	1	1	0	T1	0.150044	0.424311
655	CHD3	0.999494	1	1	1	T1	0.150044	0.424311
656	COLGALT1	0.999494	1	1	0	T1	0.150044	0.424311
657	CRYBB3	0.999494	1	1	0	T1	0.150044	0.424311
658	DSG2	0.999494	1	1	0	T1	0.150044	0.424311
659	FECH	0.999494	1	1	0	T1	0.150044	0.424311
660	GATA6	0.999494	1	1	0	T1	0.150044	0.424311
661	LTBP4	0.999494	1	1	0	T1	0.150044	0.424311
662	RAB3D	0.999494	1	1	0	T1	0.150044	0.424311
663	SLC35E1	0.999494	1	1	0	T1	0.150044	0.424311
664	AP1M1	0.999493	1	1	0	T1	0.150044	0.424311
665	ATPAF2	0.999493	1	1	0	T1	0.150044	0.424311
666	BEST2	0.999493	1	1	0	T1	0.150044	0.424311
667	CCT8	0.999493	1	1	0	T1	0.150044	0.424311
668	CYP24A1	0.999493	1	1	0	T1	0.150044	0.424311
669	DSN1	0.999493	1	1	0	T1	0.150044	0.424311
670	ELP2	0.999493	1	1	0	T1	0.150044	0.424311
671	NKPD1	0.999493	1	1	0	T1	0.150044	0.424311
672	PSMD12	0.999493	1	1	0	T1	0.150044	0.424311
673	RCAN1	0.999493	1	1	0	T1	0.150044	0.424311
674	SIRT2	0.999493	1	1	0	T1	0.150044	0.424311
675	UQCC1	0.999493	1	1	0	T1	0.150044	0.424311
676	ZNF532	0.999493	1	1	0	T1	0.150044	0.424311
677	ZNF536	0.999493	1	1	0	T1	0.150044	0.424311
678	DLGAP1	0.999492	1	1	0	T1	0.150044	0.424311
679	DPF1	0.999492	1	1	0	T1	0.150044	0.424311
680	GTF2F1	0.999492	1	1	0	T1	0.150044	0.424311
681	KCNJ14	0.999492	1	1	0	T1	0.150044	0.424311
682	MAP1S	0.999492	1	1	0	T1	0.150044	0.424311
683	MINK1	0.999492	1	1	0	T1	0.150044	0.424311
684	MYO18B	0.999492	1	1	0	T1	0.150044	0.424311
685	PPIL2	0.999492	1	1	0	T1	0.150044	0.424311
686	SLC1A6	0.999492	1	1	0	T1	0.150044	0.424311
687	SLC25A1	0.999492	1	1	0	T1	0.150044	0.424311
688	SLC8A2	0.999492	1	1	0	T1	0.150044	0.424311
689	SRP68	0.999492	1	1	0	T1	0.150044	0.424311
690	TBC1D22A	0.999492	1	1	0	T1	0.150044	0.424311
691	ACP7	0.999491	1	1	0	T1	0.150044	0.424311
692	BLTP2	0.999491	1	1	0	T1	0.150044	0.424311
693	CACNA1I	0.999491	1	1	0	T1	0.150044	0.424311
694	COL6A2	0.999491	1	1	0	T1	0.150044	0.424311
695	DSTN	0.999491	1	1	0	T1	0.150044	0.424311
696	HSPA12B	0.999491	1	1	0	T1	0.150044	0.424311
697	NCOA3	0.999491	1	1	0	T1	0.150044	0.424311
698	NDC80	0.999491	1	1	0	T1	0.150044	0.424311
699	STAT5A	0.999491	1	1	0	T1	0.150044	0.424311
700	TASP1	0.999491	1	1	0	T1	0.150044	0.424311
701	AGPAT3	0.999490	1	1	0	T1	0.150044	0.424311
702	CRLF1	0.999490	1	1	0	T1	0.150044	0.424311
703	FLCN	0.999490	1	1	0	T1	0.150044	0.424311
704	JPH2	0.999490	1	1	0	T1	0.150044	0.424311
705	OPRL1	0.999490	1	1	0	T1	0.150044	0.424311
706	PPP6R2	0.999490	1	1	0	T1	0.150044	0.424311
707	PRODH	0.999490	1	1	0	T1	0.150044	0.424311
708	SEPTIN5	0.999490	1	1	0	T1	0.150044	0.424311
709	TCEA2	0.999490	1	1	0	T1	0.150044	0.424311
710	CECR2	0.999489	1	1	0	T1	0.150044	0.424311
711	CNDP1	0.999489	1	1	0	T1	0.150044	0.424311
712	CNDP2	0.999489	1	1	0	T1	0.150044	0.424311
713	MAST3	0.999489	1	1	0	T1	0.150044	0.424311
714	CAMSAP3	0.999488	1	1	0	T1	0.150044	0.424311
715	CLIC6	0.999488	1	1	0	T1	0.150044	0.424311
716	DSC2	0.999488	1	1	0	T1	0.150044	0.424311
717	EGLN2	0.999488	1	1	0	T1	0.150044	0.424311
718	MEIS3	0.999488	1	1	0	T1	0.150044	0.424311
719	PKN1	0.999488	1	1	0	T1	0.150044	0.424311
720	PRKACA	0.999488	1	1	0	T1	0.150044	0.424311
721	RIOK3	0.999488	1	1	0	T1	0.150044	0.424311
722	VSX1	0.999488	1	1	0	T1	0.150044	0.424311
723	ACAA2	0.999487	1	1	0	T1	0.150044	0.424311
724	AP1M2	0.999487	1	1	0	T1	0.150044	0.424311
725	ENSG00000267618	0.999487	1	1	0	T1	0.150044	0.424311
726	ERBB2	0.999487	1	1	1	T1	0.150044	0.424311
727	FKRP	0.999487	1	1	0	T1	0.150044	0.424311
728	GALNT1	0.999487	1	1	0	T1	0.150044	0.424311
729	GAMT	0.999487	1	1	1	T1	0.150044	0.424311
730	ILVBL	0.999487	1	1	0	T1	0.150044	0.424311
731	MPND	0.999487	1	1	0	T1	0.150044	0.424311
732	NOTUM	0.999487	1	1	0	T1	0.150044	0.424311
733	PIGS	0.999487	1	1	0	T1	0.150044	0.424311
734	PIP5K1C	0.999487	1	1	0	T1	0.150044	0.424311
735	RAD51D	0.999487	1	1	0	T1	0.150044	0.424311
736	TM9SF4	0.999487	1	1	0	T1	0.150044	0.424311
737	ABHD17A	0.999486	1	1	0	T1	0.150044	0.424311
738	ANGPTL4	0.999486	1	1	0	T1	0.150044	0.424311
739	DAZAP1	0.999486	1	1	0	T1	0.150044	0.424311
740	KIF16B	0.999486	1	1	0	T1	0.150044	0.424311
741	MIOX	0.999486	1	1	0	T1	0.150044	0.424311
742	PWWP3A	0.999486	1	1	0	T1	0.150044	0.424311
743	RPL36	0.999486	1	1	0	T1	0.150044	0.424311
744	VASP	0.999486	1	1	0	T1	0.150044	0.424311
745	ARHGEF18	0.999485	1	1	0	T1	0.150044	0.424311
746	CFAP52	0.999485	1	1	0	T1	0.150044	0.424311
747	CTSA	0.999485	1	1	0	T1	0.150044	0.424311
748	PPM1F	0.999485	1	1	0	T1	0.150044	0.424311
749	PPP6R1	0.999485	1	1	0	T1	0.150044	0.424311
750	SHKBP1	0.999485	1	1	0	T1	0.150044	0.424311
751	SUGP2	0.999485	1	1	0	T1	0.150044	0.424311
752	TBC1D17	0.999485	1	1	0	T1	0.150044	0.424311
753	TMEM94	0.999485	1	1	0	T1	0.150044	0.424311
754	ADRM1	0.999484	1	1	0	T1	0.150044	0.424311
755	BTBD2	0.999484	1	1	0	T1	0.150044	0.424311
756	DLL3	0.999484	1	1	0	T1	0.150044	0.424311
757	MIEF1	0.999484	1	1	0	T1	0.150044	0.424311
758	RAB4B	0.999484	1	1	0	T1	0.150044	0.424311
759	SPECC1	0.999484	1	1	0	T1	0.150044	0.424311
760	ABR	0.999483	1	1	0	T1	0.150044	0.424311
761	AIPL1	0.999483	1	1	0	T1	0.150044	0.424311
762	BRSK1	0.999483	1	1	0	T1	0.150044	0.424311
763	CACNB1	0.999483	1	1	0	T1	0.150044	0.424311
764	CAMKK1	0.999483	1	1	0	T1	0.150044	0.424311
765	CUEDC1	0.999483	1	1	0	T1	0.150044	0.424311
766	GDAP1L1	0.999483	1	1	0	T1	0.150044	0.424311
767	GNAL	0.999483	1	1	0	T1	0.150044	0.424311
768	INPP5J	0.999483	1	1	0	T1	0.150044	0.424311
769	KATNAL2	0.999483	1	1	0	T1	0.150044	0.424311
770	LARGE1	0.999483	1	1	0	T1	0.150044	0.424311
771	LIPG	0.999483	1	1	0	T1	0.150044	0.424311
772	MBD3	0.999483	1	1	0	T1	0.150044	0.424311
773	MEGF8	0.999483	1	1	0	T1	0.150044	0.424311
774	MFNG	0.999483	1	1	0	T1	0.150044	0.424311
775	MGAT5B	0.999483	1	1	0	T1	0.150044	0.424311
776	MYO1D	0.999483	1	1	0	T1	0.150044	0.424311
777	NCOR1	0.999483	1	1	0	T1	0.150044	0.424311
778	PAK4	0.999483	1	1	0	T1	0.150044	0.424311
779	PCBP3	0.999483	1	1	0	T1	0.150044	0.424311
780	PLCB1	0.999483	1	1	0	T1	0.150044	0.424311
781	PRMT2	0.999483	1	1	0	T1	0.150044	0.424311
782	RAD51C	0.999483	1	1	1	T1	0.150044	0.424311
783	RASSF2	0.999483	1	1	0	T1	0.150044	0.424311
784	RNF43	0.999483	1	1	0	T1	0.150044	0.424311
785	ROCK1	0.999483	1	1	0	T1	0.150044	0.424311
786	SLC1A5	0.999483	1	1	0	T1	0.150044	0.424311
787	STAP2	0.999483	1	1	0	T1	0.150044	0.424311
788	TTC3	0.999483	1	1	0	T1	0.150044	0.424311
789	TUBGCP6	0.999483	1	1	0	T1	0.150044	0.424311
790	CHD6	0.999482	1	1	0	T1	0.150044	0.424311
791	DDX39A	0.999482	1	1	0	T1	0.150044	0.424311
792	ITGB2	0.999482	1	1	0	T1	0.150044	0.424311
793	LSR	0.999482	1	1	0	T1	0.150044	0.424311
794	MIF4GD	0.999482	1	1	0	T1	0.150044	0.424311
795	OGFR	0.999482	1	1	0	T1	0.150044	0.424311
796	PAFAH1B3	0.999482	1	1	0	T1	0.150044	0.424311
797	TCF4	0.999482	1	1	0	T1	0.150044	0.424311
798	UCKL1	0.999482	1	1	0	T1	0.150044	0.424311
799	AP2A1	0.999481	1	1	0	T1	0.150044	0.424311
800	ARFGAP3	0.999481	1	1	0	T1	0.150044	0.424311
801	ATP9B	0.999481	1	1	0	T1	0.150044	0.424311
802	CCDC47	0.999481	1	1	0	T1	0.150044	0.424311
803	CHKB	0.999481	1	1	0	T1	0.150044	0.424311
804	CPT1B	0.999481	1	1	0	T1	0.150044	0.424311
805	FOXRED2	0.999481	1	1	0	T1	0.150044	0.424311
806	GAS7	0.999481	1	1	0	T1	0.150044	0.424311
807	IDH3B	0.999481	1	1	0	T1	0.150044	0.424311
808	ITGB3	0.999481	1	1	0	T1	0.150044	0.424311
809	LINGO3	0.999481	1	1	0	T1	0.150044	0.424311
810	PARVB	0.999481	1	1	0	T1	0.150044	0.424311
811	PDE9A	0.999481	1	1	0	T1	0.150044	0.424311
812	PPP5C	0.999481	1	1	0	T1	0.150044	0.424311
813	PRPF8	0.999481	1	1	1	T1	0.150044	0.424311
814	PSENEN	0.999481	1	1	0	T1	0.150044	0.424311
815	PTPRH	0.999481	1	1	0	T1	0.150044	0.424311
816	RNF126	0.999481	1	1	0	T1	0.150044	0.424311
817	SHANK1	0.999481	1	1	0	T1	0.150044	0.424311
818	TGIF2	0.999481	1	1	0	T1	0.150044	0.424311
819	TGIF2-RAB5IF	0.999481	1	1	0	T1	0.150044	0.424311
820	TPD52L2	0.999481	1	1	0	T1	0.150044	0.424311
821	TRPM2	0.999481	1	1	0	T1	0.150044	0.424311
822	WIZ	0.999481	1	1	0	T1	0.150044	0.424311
823	ADORA2A	0.999480	1	1	0	T1	0.150044	0.424311
824	BORCS8	0.999480	1	1	0	T1	0.150044	0.424311
825	CLPTM1	0.999480	1	1	0	T1	0.150044	0.424311
826	FKBP10	0.999480	1	1	0	T1	0.150044	0.424311
827	FKBP1A	0.999480	1	1	0	T1	0.150044	0.424311
828	GART	0.999480	1	1	0	T1	0.150044	0.424311
829	MCM5	0.999480	1	1	0	T1	0.150044	0.424311
830	NCF4	0.999480	1	1	0	T1	0.150044	0.424311
831	PGLS	0.999480	1	1	0	T1	0.150044	0.424311
832	PPP2R1A	0.999480	1	1	0	T1	0.150044	0.424311
833	PRX	0.999480	1	1	0	T1	0.150044	0.424311
834	SH3GL1	0.999480	1	1	0	T1	0.150044	0.424311
835	SLCO4A1	0.999480	1	1	0	T1	0.150044	0.424311
836	TTLL1	0.999480	1	1	0	T1	0.150044	0.424311
837	YIF1B	0.999480	1	1	0	T1	0.150044	0.424311
838	CHEK2	0.999479	1	1	0	T1	0.150044	0.424311
839	DNAJC7	0.999479	1	1	0	T1	0.150044	0.424311
840	GRN	0.999479	1	1	0	T1	0.150044	0.424311
841	LIPE	0.999479	1	1	0	T1	0.150044	0.424311
842	MAP2K4	0.999479	1	1	0	T1	0.150044	0.424311
843	MLC1	0.999479	1	1	0	T1	0.150044	0.424311
844	NDUFA6	0.999479	1	1	0	T1	0.150044	0.424311
845	NRIP1	0.999479	1	1	0	T1	0.150044	0.424311
846	P3H4	0.999479	1	1	0	T1	0.150044	0.424311
847	PRKAR1A	0.999479	1	1	0	T1	0.150044	0.424311
848	RBM38	0.999479	1	1	0	T1	0.150044	0.424311
849	SLC38A10	0.999479	1	1	0	T1	0.150044	0.424311
850	SMAD4	0.999479	1	1	0	T1	0.150044	0.424311
851	TMPRSS3	0.999479	1	1	0	T1	0.150044	0.424311
852	TOX2	0.999479	1	1	0	T1	0.150044	0.424311
853	TRIOBP	0.999479	1	1	0	T1	0.150044	0.424311
854	UBA2	0.999479	1	1	0	T1	0.150044	0.424311
855	UBE2G2	0.999479	1	1	0	T1	0.150044	0.424311
856	UNC13D	0.999479	1	1	0	T1	0.150044	0.424311
857	ZNFX1	0.999479	1	1	0	T1	0.150044	0.424311
858	BRD4	0.999478	1	1	0	T1	0.150044	0.424311
859	CERS1	0.999478	1	1	0	T1	0.150044	0.424311
860	CRYBB2	0.999478	1	1	0	T1	0.150044	0.424311
861	DVL2	0.999478	1	1	0	T1	0.150044	0.424311
862	EMID1	0.999478	1	1	0	T1	0.150044	0.424311
863	GALK1	0.999478	1	1	0	T1	0.150044	0.424311
864	KCTD15	0.999478	1	1	0	T1	0.150044	0.424311
865	MYH13	0.999478	1	1	0	T1	0.150044	0.424311
866	POLD1	0.999478	1	1	0	T1	0.150044	0.424311
867	SGK2	0.999478	1	1	0	T1	0.150044	0.424311
868	SLC17A7	0.999478	1	1	0	T1	0.150044	0.424311
869	TTR	0.999478	1	1	0	T1	0.150044	0.424311
870	ZNF831	0.999478	1	1	0	T1	0.150044	0.424311
